id,jee_main_score,jee_advanced_score,mock_test_score_avg,school_board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,dropout
ST9032,52.17,62.17,74.02,CBSE,78.48,2,FIITJEE,3.3,Mid,Graduate,Urban,High,No,no
ST9033,55.88,73.83,81.04,State,76.72,2,FIITJEE,5.5,Mid,12th,Semi-Urban,High,No,no
ST9034,32.25,47.12,47.4,CBSE,93.54,2,Local,6.3,Low,12th,Rural,High,No,no
ST9035,60.67,65.53,61.74,CBSE,59.76,2,Allen,7.1,Low,PG,Urban,High,Yes,yes
ST9036,85.39,72.32,57.07,State,91.96,2,Allen,4.1,Mid,Upto 10th,Rural,Low,Yes,no
ST9037,79.24,66.53,82.7,CBSE,72.1,1,FIITJEE,5.4,Low,Graduate,Urban,Medium,No,no
ST9038,68.9,87.55,63.4,ICSE,80.71,1,Allen,5,Mid,PG,Urban,Low,Yes,no
ST9039,71.69,78.38,78.14,ICSE,71.74,2,FIITJEE,4.5,Low,Upto 10th,Rural,Low,Yes,yes
ST9040,62.36,65.88,74.43,ICSE,67.97,2,FIITJEE,2.9,Low,12th,Semi-Urban,Low,Yes,no
ST9041,74.87,69.47,57.65,CBSE,79.85,2,No Coaching,2.6,High,Upto 10th,Rural,Medium,No,no
ST9042,82.72,70.73,60.96,ICSE,85.42,1,Allen,5.8,Low,Graduate,Rural,Medium,No,no
ST9043,49.38,72.45,83.53,CBSE,79.73,2,Local,2.8,Low,Upto 10th,Semi-Urban,Medium,No,yes
ST9044,76.2,36.79,58.69,CBSE,69.58,2,No Coaching,0.9,High,Upto 10th,Semi-Urban,Low,No,no
ST9045,85.05,61.18,69.5,ICSE,100,1,FIITJEE,4.4,Mid,12th,Urban,High,Yes,no
ST9046,66.19,42.25,58.61,ICSE,86.99,1,No Coaching,7.4,High,12th,Urban,High,Yes,no
ST9047,81.81,86.45,64.23,CBSE,84.33,2,FIITJEE,0,Low,PG,Semi-Urban,Low,No,no
ST9048,100,65.03,67.45,CBSE,71.47,2,FIITJEE,3.9,Low,12th,Rural,High,No,yes
ST9049,70.54,62.91,58.61,CBSE,68.75,1,FIITJEE,5.9,Mid,12th,Semi-Urban,High,Yes,no
ST9050,77.51,80.35,56.47,CBSE,72.2,2,Allen,0.9,Low,Graduate,Semi-Urban,Low,No,no
ST9051,61.67,72.76,71.44,ICSE,85.81,2,FIITJEE,4.1,High,Graduate,Semi-Urban,Low,No,no
ST9052,74.54,47.94,57.86,CBSE,65.09,1,FIITJEE,2.2,Mid,Upto 10th,Rural,High,No,no
ST9053,78.44,64.87,58.27,CBSE,64.32,2,Allen,2.5,High,Graduate,Rural,Low,No,no
ST9054,74.73,60.64,56.73,CBSE,80.4,1,Allen,3.7,Low,PG,Urban,High,No,yes
ST9055,57.72,38.09,67.07,CBSE,78.19,2,FIITJEE,2.3,Mid,PG,Semi-Urban,Medium,No,no
ST9056,74.89,54.96,79.32,CBSE,67.3,2,Allen,2.1,Low,Upto 10th,Semi-Urban,Medium,Yes,yes
ST9057,92.47,63.06,86.08,State,64.09,1,Local,4.4,Low,PG,Rural,Low,Yes,no
ST9058,78.28,64.16,59.29,State,89.38,1,Local,9,High,PG,Semi-Urban,High,No,no
ST9059,85.47,42.28,93.8,State,78.57,1,FIITJEE,6,Low,12th,Rural,Medium,No,no
ST9060,68.68,84.43,55.94,ICSE,61.36,1,No Coaching,6.5,High,Upto 10th,Urban,Low,Yes,no
ST9061,82.5,64.37,81,CBSE,62.06,1,Allen,6.1,Low,PG,Urban,Medium,Yes,yes
ST9062,75.91,66.6,59.34,ICSE,71.38,1,No Coaching,3.1,High,Upto 10th,Urban,Medium,No,no
ST9063,58.69,72.41,57.55,CBSE,82.33,1,Local,5.1,High,PG,Rural,Low,No,no
ST9064,76.46,53.39,59.06,State,80.95,1,FIITJEE,6.7,Mid,Graduate,Rural,Medium,No,no
ST9065,58.12,73.3,67.37,CBSE,86.32,1,Local,6.2,Mid,Upto 10th,Semi-Urban,Low,Yes,no
ST9066,63.14,60.13,74.96,ICSE,60.1,2,Allen,4.9,Low,Graduate,Urban,Low,No,no
ST9067,74.65,51.65,76.04,ICSE,77.24,2,Allen,5.5,Low,Upto 10th,Rural,Medium,No,yes
ST9068,76.16,75.18,56.67,CBSE,89.26,1,FIITJEE,9.4,Mid,Graduate,Urban,Medium,Yes,no
ST9069,55.35,89.87,56.12,ICSE,88.33,2,Allen,6.2,High,12th,Urban,High,Yes,no
ST9070,86.76,77.6,57,State,78.59,1,Allen,3.9,High,Graduate,Urban,Medium,No,no
ST9071,80.01,80.77,66.66,CBSE,98.48,1,Allen,4.4,Mid,PG,Semi-Urban,High,No,no
ST9072,62.13,57.67,65.48,State,81.09,2,No Coaching,2.4,Mid,12th,Rural,Low,Yes,no
ST9073,50.47,40.44,56.6,State,85.43,1,FIITJEE,9.2,Low,Graduate,Rural,Medium,No,no
ST9074,69.97,89.84,71.24,ICSE,75.44,1,FIITJEE,7.7,High,12th,Rural,Medium,No,no
ST9075,65.76,98.87,95.15,CBSE,67.19,1,FIITJEE,4.7,Mid,12th,Semi-Urban,Low,Yes,no
ST9076,73.58,90.68,61.94,State,66.25,1,Allen,8.9,High,PG,Semi-Urban,Medium,No,no
ST9077,66.92,60.63,62.8,State,76.82,2,Allen,5.8,High,Graduate,Semi-Urban,High,Yes,no
ST9078,43.9,47.53,74.72,CBSE,72.88,1,Allen,3.6,Mid,12th,Semi-Urban,Medium,No,no
ST9079,66.56,48.95,61.29,ICSE,57.31,2,FIITJEE,6.3,High,PG,Rural,High,Yes,no
ST9080,67.72,39.06,76.03,State,64.74,2,No Coaching,5.3,Low,Upto 10th,Semi-Urban,Medium,Yes,yes
ST9081,80.87,64.28,59.38,CBSE,71.82,1,Local,6.2,Mid,Upto 10th,Rural,Medium,Yes,no
ST9082,62.23,91.69,89.99,CBSE,82.27,2,FIITJEE,1.8,High,12th,Urban,Low,Yes,no
ST9083,95.5,63.73,72.14,State,74.84,2,FIITJEE,2.9,Mid,12th,Rural,High,No,no
ST9084,45.24,70.84,60.56,State,74.28,2,No Coaching,7.5,Mid,12th,Urban,Low,Yes,no
ST9085,90.36,88.01,60.94,State,65.13,2,Local,7.9,High,PG,Semi-Urban,Low,No,no
ST9086,68.86,59.53,61.83,ICSE,75.23,1,Local,7.3,Low,PG,Urban,Low,Yes,no
ST9087,84.03,98.57,84.47,ICSE,88.19,1,Allen,8.9,Mid,Graduate,Semi-Urban,High,Yes,no
ST9088,73.12,97.87,52.77,CBSE,76.56,1,Local,5.7,High,Upto 10th,Rural,Low,Yes,no
ST9089,87.95,63.9,59.98,CBSE,59.93,2,Allen,5.5,Mid,12th,Rural,High,No,no
ST9090,66.58,56.76,61.26,State,62.48,2,FIITJEE,2.7,Mid,12th,Semi-Urban,High,Yes,no
ST9091,56.62,77.16,67.81,CBSE,80.89,1,No Coaching,3.3,High,PG,Rural,Medium,No,no
ST9092,91.89,60.44,64.75,ICSE,72.76,2,FIITJEE,0.5,Low,PG,Urban,High,Yes,yes
ST9093,70.41,47.5,50.11,CBSE,74.25,2,Local,3.9,High,Graduate,Urban,High,No,no
ST9094,75.1,86.5,63.2,CBSE,68.87,1,FIITJEE,0.4,Mid,Upto 10th,Urban,Medium,No,no
ST9095,89.29,85.46,66.81,State,80.03,2,No Coaching,6.7,Low,12th,Semi-Urban,Low,No,yes
ST9096,57.55,68.49,60.46,State,71.99,2,No Coaching,5.3,Low,PG,Urban,Medium,No,yes
ST9097,80.34,45.79,76.24,ICSE,73.13,1,Allen,0.4,Low,Upto 10th,Urban,Medium,No,yes
ST9098,63.74,46.33,79.03,CBSE,66.49,1,FIITJEE,4.1,Low,Graduate,Urban,Medium,No,yes
ST9099,70.15,67.72,67.06,CBSE,84.22,1,No Coaching,8.4,Mid,Upto 10th,Urban,High,Yes,no
ST9100,73.01,58,70.77,CBSE,72.79,1,No Coaching,4.2,High,12th,Urban,Medium,No,no
ST9101,51,60.54,42.07,State,81.08,1,No Coaching,2.5,High,PG,Urban,High,Yes,no
ST9102,61.1,82.35,62.95,ICSE,63.06,1,No Coaching,0.9,Low,12th,Semi-Urban,High,Yes,yes
ST9103,90.92,77.73,80.06,CBSE,92.34,1,Local,1,Low,Upto 10th,Urban,High,No,yes
ST9104,84.41,88.05,62.92,CBSE,87.77,2,FIITJEE,5.6,High,PG,Semi-Urban,High,No,no
ST9105,71.12,50.15,59.15,CBSE,55.9,1,FIITJEE,3.6,Low,Graduate,Semi-Urban,Low,Yes,yes
ST9106,75.4,60.51,95.33,CBSE,66.98,2,FIITJEE,3.8,High,Graduate,Semi-Urban,High,Yes,no
ST9107,67.88,78.14,89.83,ICSE,79.78,1,Local,3.6,High,PG,Urban,High,No,no
ST9108,90.99,73.17,73.61,ICSE,61.8,2,Local,4.2,Low,Graduate,Urban,Medium,Yes,yes
ST9109,69.2,90.52,81.67,ICSE,73.68,2,No Coaching,2,High,Graduate,Semi-Urban,Medium,Yes,no
ST9110,75.25,72.73,41.29,State,79.27,2,Local,5.1,High,PG,Semi-Urban,High,No,no
ST9111,88.04,95.57,58.55,CBSE,73.15,2,Allen,1.7,High,12th,Urban,Low,Yes,no
ST9112,61.12,74.64,62.36,CBSE,80.39,2,Local,3,Low,Upto 10th,Rural,Low,No,yes
ST9113,93.82,82.99,65.17,CBSE,68.07,1,No Coaching,6.5,Mid,12th,Rural,Medium,No,no
ST9114,50.57,60.82,62.12,CBSE,52.56,1,FIITJEE,5.3,Mid,Upto 10th,Rural,Low,Yes,no
ST9115,94.81,66.23,37.4,ICSE,84.82,1,Local,5.9,Mid,Upto 10th,Urban,Medium,Yes,no
ST9116,66.78,80.58,72.63,State,84.76,2,FIITJEE,8.8,Mid,PG,Semi-Urban,Low,Yes,no
ST9117,68.6,91.81,74.52,State,100,2,FIITJEE,4.4,Mid,Graduate,Rural,Low,No,no
ST9118,45.54,77.67,87.22,CBSE,52.93,2,Allen,4.5,Low,Graduate,Semi-Urban,Low,Yes,no
ST9119,65.63,64.67,58.54,ICSE,82.51,1,Allen,4,Low,Upto 10th,Urban,Medium,Yes,yes
ST9120,57.44,88.04,57.56,State,55.31,2,Local,3.6,Mid,Upto 10th,Semi-Urban,Medium,No,no
ST9121,63.49,30.93,35.84,State,92.56,2,FIITJEE,2.5,Mid,PG,Rural,High,Yes,no
ST9122,70.08,43.24,64.48,CBSE,79.88,1,No Coaching,4.7,High,Upto 10th,Urban,High,Yes,no
ST9123,85.41,76.91,78.81,State,65.48,1,FIITJEE,5.2,High,12th,Semi-Urban,Low,No,no
ST9124,74.91,66.23,60.66,CBSE,82.8,1,FIITJEE,5.3,High,Upto 10th,Urban,Low,No,no
ST9125,76.31,75.69,93.72,ICSE,69.47,2,Allen,4.6,Mid,12th,Rural,Low,Yes,no
ST9126,56.66,67.03,64.92,CBSE,78,2,Allen,6.4,Mid,PG,Rural,Medium,No,no
ST9127,59.67,75.14,69.76,State,77.06,1,Allen,4.6,Low,Upto 10th,Rural,Low,Yes,yes
ST9128,97.18,52.97,51.64,CBSE,92.44,2,Allen,3.7,High,Graduate,Urban,High,No,no
ST9129,61.71,75.13,71.45,CBSE,93.15,2,Local,2.6,High,PG,Urban,Low,No,no
ST9130,95.19,81.91,44.25,CBSE,69.03,2,Local,1.4,Low,Upto 10th,Rural,High,No,yes
ST9131,68.6,85.53,76.32,CBSE,85.58,2,FIITJEE,7.4,Low,Upto 10th,Urban,Low,Yes,yes
ST9132,72.03,98.22,76.69,CBSE,78.55,1,Local,3.1,Low,12th,Urban,Low,No,yes
ST9133,86.99,69.91,84.31,CBSE,60.87,2,No Coaching,2.6,High,Upto 10th,Rural,Low,No,no
ST9134,89.81,70.38,55.76,State,68.04,2,FIITJEE,3.7,Low,12th,Rural,High,No,no
ST9135,70.45,41.63,69.93,CBSE,98.36,1,FIITJEE,3.9,Mid,12th,Semi-Urban,High,No,no
ST9136,66.56,57.5,74.77,State,78.58,2,No Coaching,7.8,Mid,Graduate,Rural,Medium,Yes,no
ST9137,71.22,62.91,73.31,CBSE,85,2,FIITJEE,3.8,Mid,Graduate,Urban,High,No,no
ST9138,76.73,82.81,57.62,ICSE,72.88,1,No Coaching,9.8,Low,Graduate,Semi-Urban,Low,Yes,yes
ST9139,84.48,56.22,39.3,CBSE,69.6,2,Allen,4.6,High,PG,Urban,High,Yes,no
ST9140,72.06,78.74,72.16,State,75.27,1,Allen,8.6,High,Graduate,Semi-Urban,Low,No,no
ST9141,80.66,65.97,66.17,State,72.34,2,Allen,6.3,Low,12th,Urban,Low,Yes,yes
ST9142,94.94,63.17,61.2,ICSE,60.07,2,No Coaching,5.2,Low,Upto 10th,Semi-Urban,High,No,no
ST9143,77.34,69.98,77.17,CBSE,64.97,2,Local,7.7,High,12th,Semi-Urban,Medium,Yes,no
ST9144,76.36,59.74,67.46,ICSE,82.08,1,Local,6.7,Mid,Graduate,Urban,High,No,no
ST9145,50.74,59.14,52.17,CBSE,71.19,2,FIITJEE,5.8,Mid,Upto 10th,Semi-Urban,High,Yes,no
ST9146,35.17,38.72,44.82,CBSE,75.26,2,Allen,9.1,High,12th,Urban,Low,Yes,yes
ST9147,77.44,62.03,54.45,State,77.35,1,Allen,3.5,Low,Upto 10th,Urban,High,No,no
ST9148,70.67,58.32,96.72,ICSE,78.13,2,FIITJEE,2.5,Mid,12th,Semi-Urban,Medium,No,no
ST9149,64.79,57.74,76.67,ICSE,86.47,2,Allen,3.1,Mid,Upto 10th,Rural,Low,Yes,no
ST9150,75.41,72.67,70.26,State,64.01,2,Allen,8,Mid,Upto 10th,Rural,High,Yes,no
ST9151,71.15,76.54,65.82,State,80.7,1,No Coaching,7.4,Low,Graduate,Rural,Medium,No,no
ST9152,87.79,69.72,65.03,ICSE,82.55,1,FIITJEE,3.4,Low,PG,Urban,Low,Yes,no
ST9153,73.21,81.93,82.01,State,84.86,1,No Coaching,0,Mid,Graduate,Urban,Medium,Yes,no
ST9154,61.54,75.21,62.11,CBSE,60.87,2,Allen,4.1,Low,Upto 10th,Rural,Medium,Yes,no
ST9155,85.86,61.28,74.92,ICSE,77.55,1,Allen,2.5,High,Upto 10th,Urban,Low,No,no
ST9156,68.96,58.59,63.82,ICSE,92.16,2,FIITJEE,3.5,Low,Graduate,Rural,High,Yes,no
ST9157,79.37,71.01,91.28,State,74.01,1,Allen,2.4,High,12th,Urban,Medium,No,no
ST9158,65.32,75.18,76.91,CBSE,79.83,1,Local,1.3,Mid,Upto 10th,Urban,Low,No,no
ST9159,62.9,88.37,82.95,ICSE,82.8,2,No Coaching,8.3,Mid,12th,Urban,High,Yes,no
ST9160,73.18,85.06,60.99,ICSE,64.75,1,No Coaching,3.1,High,Graduate,Rural,Medium,No,no
ST9161,72.18,57.34,80.7,CBSE,93.34,1,Local,7.3,Mid,PG,Semi-Urban,Low,No,no
ST9162,78.72,64.37,64.25,State,80,2,FIITJEE,4.1,Mid,PG,Urban,Medium,No,no
ST9163,68.24,76.74,69.32,State,80.2,2,FIITJEE,2.2,Mid,Upto 10th,Urban,High,No,no
ST9164,46.29,83.09,87.62,State,58.38,2,Allen,5.5,Low,12th,Rural,High,No,no
ST9165,65.94,81.02,55.49,State,82.95,2,FIITJEE,3.7,Low,Graduate,Rural,High,No,yes
ST9166,83.11,64.98,70.44,CBSE,80.06,2,Local,4.1,High,Upto 10th,Urban,Low,No,no
ST9167,67.84,45.94,73.26,CBSE,91.24,2,FIITJEE,4.8,High,PG,Urban,High,No,no
ST9168,68.55,50.02,74.24,ICSE,71.89,2,Allen,2.9,Low,PG,Semi-Urban,High,Yes,yes
ST9169,85.81,70.36,62.59,ICSE,65.12,2,Local,1.3,Mid,12th,Urban,Low,No,no
ST9170,62.03,71.48,93.04,CBSE,68.18,1,Allen,4.4,Low,Upto 10th,Urban,High,Yes,yes
ST9171,50.4,48.42,52.46,ICSE,69.95,2,No Coaching,6.4,Mid,12th,Urban,High,No,no
ST9172,69.75,66.71,85.51,CBSE,63.81,1,No Coaching,2.7,High,12th,Semi-Urban,High,No,no
ST9173,65.22,76.1,82.58,State,87.9,2,FIITJEE,4.8,High,Upto 10th,Urban,Low,Yes,no
ST9174,58.47,47.58,90.81,CBSE,88.28,2,Local,7.5,High,Graduate,Semi-Urban,High,Yes,no
ST9175,69.54,83.68,48.94,CBSE,73.04,1,Local,4.3,Low,PG,Rural,Medium,Yes,no
ST9176,78.88,59.96,57.57,ICSE,71.07,1,Local,4.7,Low,Upto 10th,Urban,Low,Yes,yes
ST9177,71.87,86.12,85.9,CBSE,56.85,1,Allen,4.6,Mid,PG,Urban,Medium,Yes,no
ST9178,76.3,57.46,45.48,State,81.96,2,Local,3.1,High,Graduate,Urban,Low,Yes,no
ST9179,97.39,49.57,48.72,State,91.53,2,FIITJEE,2.5,Mid,PG,Urban,Low,No,no
ST9180,67.2,58.67,62.14,ICSE,68.63,2,No Coaching,2.5,Mid,PG,Semi-Urban,Low,Yes,no
ST9181,75.9,64.48,70.3,ICSE,73.83,2,FIITJEE,5.2,Low,12th,Rural,Medium,No,yes
ST9182,64.87,59.78,87.11,CBSE,79.34,1,No Coaching,6,Low,12th,Rural,High,Yes,no
ST9183,60.15,62.54,65.78,ICSE,92.24,2,No Coaching,6.1,Mid,12th,Semi-Urban,High,Yes,no
ST9184,63.81,71.34,60.7,State,77,1,FIITJEE,3.7,Mid,Graduate,Semi-Urban,High,No,no
ST9185,65.3,63.26,71.74,ICSE,76.95,2,No Coaching,6.7,Mid,12th,Semi-Urban,High,No,no
ST9186,77.03,64.94,73.64,ICSE,76.79,2,No Coaching,5.1,Low,PG,Semi-Urban,Low,Yes,no
ST9187,100,38.65,73.29,State,60.75,1,Allen,4.6,Mid,PG,Urban,Low,No,no
ST9188,61.98,72.27,65.86,CBSE,60.53,2,FIITJEE,0,Low,PG,Urban,Medium,Yes,yes
ST9189,66.17,64.57,44.54,CBSE,66.92,1,FIITJEE,2.9,High,Upto 10th,Semi-Urban,High,Yes,no
ST9190,71.12,91.76,56.99,ICSE,85.13,2,FIITJEE,1.5,High,PG,Urban,Low,No,no
ST9191,77.54,50.97,85.04,State,71.65,2,No Coaching,5.8,Mid,12th,Urban,High,Yes,no
ST9192,75.69,37.07,70.24,State,69.7,2,Local,4.7,Low,Graduate,Rural,High,No,no
ST9193,89.98,75.89,64.13,State,69.53,2,Local,2.4,High,Graduate,Urban,Medium,No,no
ST9194,38.03,71.54,81.42,CBSE,73.62,2,No Coaching,5.1,Low,PG,Rural,Low,No,yes
ST9195,38.58,49.87,54.44,State,92.02,1,Local,1.7,Low,PG,Urban,High,Yes,yes
ST9196,65.06,41.52,65.3,State,73.49,2,Local,2.4,High,Upto 10th,Rural,Medium,Yes,no
ST9197,87.36,90.6,69.65,CBSE,67.14,2,No Coaching,3.1,Mid,PG,Rural,Medium,No,no
ST9198,50.08,88.63,62.7,State,75.25,2,FIITJEE,5.6,Mid,PG,Rural,High,Yes,no
ST9199,29.89,26.2,69.21,CBSE,92.55,2,Allen,7.3,High,PG,Rural,High,Yes,yes
ST9200,80,58.67,65.75,ICSE,69.97,1,FIITJEE,3.3,Low,Upto 10th,Semi-Urban,Medium,No,yes
ST9201,75.41,92.63,51.21,ICSE,63.19,2,FIITJEE,7.1,Mid,Graduate,Urban,Medium,No,no
ST9202,56.74,58.38,70.18,ICSE,69.99,1,FIITJEE,4.6,Low,PG,Semi-Urban,High,Yes,yes
ST9203,58.2,58.15,52.06,ICSE,76.29,1,Allen,5,High,Graduate,Urban,High,No,no
ST9204,58.42,61.48,69.99,ICSE,81.88,1,FIITJEE,4.4,Mid,Upto 10th,Semi-Urban,Medium,Yes,no
ST9205,73.55,48.07,84.49,CBSE,85.07,1,Local,4.1,Mid,Upto 10th,Urban,Low,Yes,no
ST9206,63.23,38.72,64.63,CBSE,64.54,1,Allen,5.4,Mid,PG,Semi-Urban,Medium,No,no
ST9207,78.92,82.84,53.94,CBSE,65.49,2,Local,6,High,Upto 10th,Semi-Urban,Medium,No,no
ST9208,32.04,36.51,66.48,State,71.77,1,Allen,2.7,High,Upto 10th,Rural,Low,Yes,yes
ST9209,60,69.96,58.02,ICSE,81.84,1,Local,4.1,High,Graduate,Semi-Urban,High,Yes,no
ST9210,56.24,80.19,75.13,State,62.4,1,FIITJEE,7.8,Low,12th,Rural,Medium,Yes,no
ST9211,68.41,42.78,66.22,State,68.93,1,FIITJEE,4.9,Low,Graduate,Rural,High,No,yes
ST9212,64.47,51.21,88.52,State,69.07,1,FIITJEE,5.1,Low,PG,Semi-Urban,Low,No,yes
ST9213,83.17,85.41,81.96,ICSE,84.42,1,Local,6.8,Mid,Upto 10th,Urban,Medium,No,no
ST9214,45.97,74.53,66.16,State,80.28,2,Local,3.5,Mid,PG,Semi-Urban,High,No,no
ST9215,72.64,56.12,76.59,ICSE,84.04,2,No Coaching,4.4,Mid,Graduate,Rural,High,Yes,no
ST9216,79.82,85.24,63.28,ICSE,88.39,1,Local,6.1,High,Upto 10th,Rural,High,Yes,no
ST9217,97.99,85.3,68.41,ICSE,71.94,1,Allen,7,High,PG,Semi-Urban,High,Yes,no
ST9218,65.26,70.3,63.66,State,63.13,1,FIITJEE,0,Mid,PG,Semi-Urban,High,Yes,yes
ST9219,76.54,51.6,77.2,ICSE,63.19,1,Allen,3,High,Graduate,Semi-Urban,High,No,no
ST9220,46.75,59.38,85.2,ICSE,56.62,1,No Coaching,2.5,Low,PG,Semi-Urban,Medium,No,no
ST9221,38.51,70.58,77.58,CBSE,70.41,2,No Coaching,4.3,Low,Upto 10th,Urban,Medium,No,yes
ST9222,83.83,62.98,79.06,State,71.16,2,Local,2.7,High,PG,Rural,Low,Yes,no
ST9223,71.92,81.02,79.08,CBSE,82.88,2,FIITJEE,5.8,Low,Upto 10th,Semi-Urban,High,Yes,no
ST9224,88.5,41.52,74.62,CBSE,75.17,2,Allen,4.8,Low,PG,Semi-Urban,Low,No,no
ST9225,52.77,42.09,54.33,State,70.1,2,No Coaching,6.3,Low,Graduate,Semi-Urban,Medium,Yes,no
ST9226,79.28,68.89,88.41,CBSE,73.84,2,No Coaching,6.4,Mid,Upto 10th,Rural,Low,Yes,no
ST9227,98.16,58.14,89.65,ICSE,64.61,1,Allen,5.9,High,PG,Rural,Medium,Yes,no
ST9228,77.88,55.97,65.19,CBSE,85.25,1,No Coaching,3.8,High,12th,Rural,Medium,Yes,no
ST9229,75.87,37.71,63.55,CBSE,67.14,2,Allen,4.7,Mid,Upto 10th,Semi-Urban,Low,Yes,no
ST9230,72.12,66.31,75.35,ICSE,63.6,1,FIITJEE,3.6,Low,Upto 10th,Rural,Medium,No,yes
ST9231,50.01,65.16,74.61,CBSE,83.18,2,Local,1.8,Mid,Upto 10th,Semi-Urban,Medium,No,no
ST9232,90.98,76.46,65.58,ICSE,80.74,2,Allen,6.4,Low,12th,Semi-Urban,Low,Yes,yes
ST9233,63.45,67.1,53,State,57.76,2,FIITJEE,4.3,Mid,Graduate,Urban,Low,Yes,no
ST9234,79.06,63.88,71.67,CBSE,83.55,1,Allen,1.5,Low,PG,Urban,High,Yes,yes
ST9235,50.12,84.83,74.62,State,67.58,1,No Coaching,5.6,Mid,12th,Urban,Low,No,no
ST9236,55.49,45,76.71,CBSE,71.26,2,FIITJEE,4.1,Mid,PG,Rural,Medium,Yes,no
ST9237,92.09,74.58,72.19,ICSE,76.87,1,Allen,0.4,Low,12th,Urban,High,Yes,yes
ST9238,67.14,39.26,64.75,CBSE,80.87,2,FIITJEE,1.8,Low,12th,Rural,Medium,Yes,no
ST9239,92.35,52.59,79.93,State,79.45,1,Allen,3.1,High,PG,Semi-Urban,Low,Yes,no
ST9240,70.9,46.6,68.79,ICSE,74.5,1,Allen,4.9,High,PG,Urban,Medium,No,no
ST9241,46.21,78.51,62.42,ICSE,70.75,2,FIITJEE,6.1,Mid,PG,Urban,Low,Yes,no
ST9242,84.49,64.95,65.83,State,79.12,2,FIITJEE,6,Mid,Graduate,Rural,Low,No,no
ST9243,63.74,65.78,47.05,State,73.82,2,FIITJEE,5.7,High,Upto 10th,Rural,Low,Yes,no
ST9244,81.78,48.29,65.81,CBSE,93.05,2,No Coaching,4.4,High,12th,Urban,High,Yes,no
ST9245,72.35,61.2,76.26,CBSE,80.86,1,Local,7.9,Low,Upto 10th,Rural,Low,Yes,no
ST9246,50.4,53.78,72.08,ICSE,65.77,2,Allen,5.9,High,PG,Rural,Medium,Yes,no
ST9247,74.3,72.14,86.25,State,70.22,1,Allen,4.9,Mid,PG,Rural,High,Yes,no
ST9248,100,50.14,64.84,State,75.48,2,FIITJEE,5.6,High,12th,Semi-Urban,High,Yes,no
ST9249,78.9,87.28,73.85,CBSE,87.99,1,Allen,3.7,High,12th,Urban,High,No,no
ST9250,71.19,39.19,77.51,CBSE,89.11,2,Local,4.4,High,12th,Rural,Medium,Yes,no
ST9251,87.05,53.1,96.11,ICSE,71.04,2,Local,0.3,High,12th,Rural,Low,No,no
ST9252,74.95,92.84,69.74,State,65.66,2,Allen,3.7,Mid,12th,Semi-Urban,High,No,no
ST9253,74.93,59.04,55.47,State,64.39,1,Allen,8,High,PG,Semi-Urban,Low,Yes,no
ST9254,56.72,44.96,78.18,State,77.52,1,FIITJEE,4.8,High,12th,Semi-Urban,Low,No,no
ST9255,75.27,69.51,90.39,State,98.04,2,Local,4.7,Mid,Graduate,Semi-Urban,Medium,Yes,no
ST9256,86.5,58.39,64.13,CBSE,80.39,1,Allen,6.5,High,Upto 10th,Urban,High,Yes,no
ST9257,60.3,52.63,78.09,CBSE,59.06,2,Local,5.2,Mid,Upto 10th,Urban,Medium,Yes,no
ST9258,91.94,48.47,82.74,CBSE,67.74,1,Allen,2.9,High,Graduate,Rural,High,Yes,no
ST9259,70.72,100,80.2,ICSE,68.76,2,No Coaching,4.5,High,12th,Urban,High,No,no
ST9260,59.57,61.98,69.51,State,66.78,2,Local,2.2,High,PG,Rural,Low,No,no
ST9261,85.97,35.19,59.62,CBSE,71.12,1,No Coaching,4.9,Low,PG,Urban,Low,Yes,yes
ST9262,67.98,89.9,67.02,State,78.69,1,FIITJEE,2.8,High,Graduate,Urban,High,No,no
ST9263,82.63,75.78,73.5,CBSE,81.82,1,Local,6.4,Mid,Graduate,Urban,High,Yes,no
ST9264,67.92,53.74,78.9,ICSE,85.92,2,Allen,3.5,Low,Graduate,Rural,Low,Yes,no
ST9265,71.16,51.07,72.01,CBSE,80.24,1,Allen,2.9,High,Upto 10th,Rural,High,No,no
ST9266,78.91,76.78,63.44,ICSE,55.46,1,No Coaching,4.3,Mid,Graduate,Semi-Urban,High,Yes,no
ST9267,76.07,62.05,74.66,State,64.43,1,Local,5.2,High,PG,Rural,High,No,no
ST9268,44.06,35.18,78.32,CBSE,73.42,1,Local,2.1,Mid,12th,Semi-Urban,Medium,No,no
ST9269,56.3,94.6,72.56,CBSE,76.47,1,Local,3.5,High,PG,Rural,High,Yes,no
ST9270,85.01,59.06,57.97,CBSE,83.61,2,FIITJEE,4.7,Mid,Graduate,Rural,High,No,no
ST9271,70.15,89.93,65.82,State,75.43,2,Local,7.2,Mid,PG,Urban,Low,No,no
ST9272,64.67,86.45,79.37,ICSE,75.51,1,FIITJEE,0,Low,Upto 10th,Rural,Low,Yes,no
ST9273,52.98,49.98,51.4,ICSE,77.38,2,Allen,5.7,Low,PG,Urban,Medium,No,no
ST9274,56.88,82.53,42.88,CBSE,72.45,1,No Coaching,3.7,Mid,Upto 10th,Rural,Low,No,no
ST9275,43.69,55.58,86.1,State,75.87,1,No Coaching,3.5,Mid,12th,Semi-Urban,High,No,no
ST9276,70.58,36.13,74.14,ICSE,86.26,2,Local,3.1,Low,Graduate,Rural,Medium,No,yes
